                           Nomor : 051/YPI-TQ/SK-ML/VII/ll                                                      ,2,17
Menimbang                             : a. Bahwa dalam rangka meningkatkan kualitas output pendidikan di         ,5,17
"                                      Madrasah Tanwirul Qulub, dipandang perlu menempatkan guru yang             ",5,17
                                      sesuai dengan bidang keahlian dan latar belakang pendidikan.               ,5,17
"                                      b. Bahwa untuk maksud di atas, maka perlu diangkat guru sebagai tenaga     ",5,17
                                      pendidik yang ditetapkan melalui surat keputusan Pengurus Yayasan          ,5,17
                                      Pendidikan Islam Tanwirul Qulub.                                           ,5,17
                                      c. Bahwa nama tersebut di bawah ini dianggap memiliki kompetensi dan       ,5,17
                                      memenuhi syarat untuk diberikan tugas mengajar sesuai dengan               ,5,17
                                      keahlian dan latar belakang pendidikannya.                                 ,5,17
"Memperhatikan                         :1. Akte Notaris R. Soerjo Wongsowidjojo, SH nomor 38 tanggal 20           ",6,17
                                      April 1977 yang telah disahkan oleh Pengadilan Negeri Jakarta nomor        ,6,17
                                      282 tanggal 22 Desember 1988 tentang pembentukan Yayasan                   ,6,17
                                      Pendidikan Islam Tanwirul Qulub.                                           ,6,17
                                      2. Anggaran Dasar dan Anggaran Rumah Tangga Yayasan Pendidikan             ,6,17
                                      Islam Tanwirul Qulub                                                       ,6,17
                                      3. Surat Usulan Kepala Madrasah Ibtidaiyah Tanwirul Qulub nomor            ,6,17
                                      002/MI/TQ/VII/2011 tentang penugasan Guru                                  ,6,17
                                      MEMUTUSKAN                                                                 ,7,17
Menetapkan                            : Memberikan tugas mengajar kepada :                                       ,7,17
"PERTAMA                               Nama      : Nur Inayah, Lc                                                 ",8,17
•                                     TT.Lahir   : 21 Juni 1973                                                  ,7,17
                                      Pendidikan : S 1                                                           ,7,17
                                      Alamat     : JI. KH Ilyas No. 38 Rt.015/07                                 ,7,17
                                      Sebagai Guru Tetap KELAS II (dua) di Madrasah Ibtidaiyah pada              ,7,17
                                      Yayasan Pendidikan Islam TANWIRUL QULUB.                                   ,7,17
"KEDUA                                 : Selama menjalankan tugas, yang bersangkutan akan diberikan               ",7,17
                                      honorarium sesuai kesepakatan dan ketentuan yang berlaku di Yayasan        ,7,17
                                      Pendidikan Islam TANWIRUL QULUB.                                           ,7,17
KETIGA                                : Segala sesuatu akan diatur/diubah serta ditetapkan kembali sebagaimana   ,7,17
                                      Mestinya apabila dikemudian hari terdapat kekeliruan dalam surat           ,7,17
                                      keputusan ini.                                                             ,7,17
KEEMPAT                               : Surat Keputusan ini mulai berlaku pada tanggal ditetapkan.               ,7,17
                                      Ditetapkan di Jakarta                                                      ,10,17
                                      Pada tanggal 08 Juli 2011                                                  ,11,17
                                      Ketua Yayasan Pendidikan Islam                                             ,4,17
                                      TANWIRUL QULUB                                                             ,12,17
"                                      DR.HM. SYAIROZI DIMYATHI, M.Ed                                             ",13,17
Tembusan :                                                                                                       ,14,17
Kepala Madrasah Ibtidaiyah                                                                                       ,14,17
Yang bersangkutan untuk dipergunakan sebagaimana mestinya                                                        ,14,17
Arsip                                                                                                            ,14,17
                      SURAT KEPUTUSAN PEMBERIAN TUGAS MENGAJAR                                                  ,1,18
                          Nomor : 051/YPI-TQ/SK-MI./VI1/11                                                      ,2,18
Menimbang                             : a. Bahwa dalam rangka meningkatkan kualitas output pendidikan di         ,5,18
"                                      Madrasah Tanwirul Qulub, dipandang perlu menempatkan guru yang             ",5,18
                                      sesuai dengan bidang keahlian dan latar belakang pendidikan.               ,5,18
"                                      zb. Bahwa untuk maksud di atas, maka perlu diangkat guru sebagai           ",5,18
                                      tenaga                                                                     ,5,18
                                      pendidik yang ditetapkan melalui surat keputusan Pengurus Yayasan          ,5,18
                                      Pendidikan Islam Tanwirul Qulub.                                           ,5,18
                                      c. Bahwa nama tersebut di bawah ini dianggap memiliki kompetensi dan       ,5,18
                                      memenuhi syarat untuk diberikan tugas mengajar sesuai dengan               ,5,18
                                      keahlian dan latar belakang pendidikannya.                                 ,5,18
"Memperhatikan                         : 1. Akte Notaris R. Soerjo Wongsowidjojo, SH nomor 38 tanggal 20          ",6,18
                                      April 1977 yang telah disahkan oleh Pengadilan Negeri Jakarta nomor        ,6,18
                                      282 tanggal 22 Desember 1988 tentang pembentukan Yayasan                   ,6,18
                                      Pendidikan Islam Tanwirul Qulub.                                           ,6,18
                                      2. Anggaran Dasar dan Anggaran Rumah Tangga Yayasan Pendidikan             ,6,18
                                      Islam Tanwirul Qulub                                                       ,6,18
                                      3. Surat Usulan Kepala Madrasah Ibtidaiyah Tanwirul Qulub nomor            ,6,18
                                      002/MI/TQ/VH/2011 tentang penugasan Guru                                   ,6,18
                                      MEMUTUSKAN                                                                 ,7,18
Menetapkan                            : Memberikan tugas mengajar kepada :                                       ,7,18
"PERTAMA                               Nama     : H A Rowi BAihaqi, Lc                                            ",8,18
"                                      TT.Lahir : Jakarta, 06 Juni 1971                                           ",7,18
•                                     Pendidikan : S 2                                                           ,7,18
                                      Alamat     : JI. KH Ilyas No. 38 Rt.015/07                                 ,7,18
                                      Sebagai Guru Tetap Bidang Studi Bahasa Arab & Komputer di                  ,7,18
                                      Madrasah Ibtidaiyah pada Yayasan Pendidikan Islam TANWIRUL                 ,7,18
                                      QULUB.                                                                     ,7,18
"KEDUA                                 : Selama menjalankan tugas, yang bersangkutan akan diberikan               ",7,18
                                      honorarium sesuai kesepakatan dan ketentuan yang berlaku di Yayasan        ,7,18
                                      Pendidikan Islam TANWIRUL QULUB.                                           ,7,18
KETIGA                                : Segala sesuatu akan diatur/diubah serta ditetapkan kembali sebagaimana   ,7,18
                                      Mestinya apabila dikemudian hari terdapat kekeliruan dalam surat           ,7,18
                                      keputusan ini.                                                             ,7,18
KEEMPAT                               : Surat Keputusan ini mulai berlaku pada tanggal ditetapkan.               ,7,18
                                      Ditetapkan di Jakarta                                                      ,10,18
                                      Pada tanggal 08 Juli 2011                                                  ,11,18
                                      Ketua Yayasan Pendidikan Islam                                             ,4,18
                                      TANWIRUL QULUB                                                             ,12,18
"                                      DR.HM. SYAIROZI DIMYATHI, M.Ed                                             ",13,18
Tembusan :                                                                                                       ,14,18
Kepala Madrasah Ibtidaiyah                                                                                       ,14,18
Yang bersangkutan untuk dipergunakan sebagaimana mestinya                                                        ,14,18
Arsip,14,18
                      SURAT KEPUTUSAN PEMBERIAN TUGAS MENGAJAR                                                  ,1,19
                           Nomor : 053/YPI-TQ/SK-ML/VII/ll                                                      ,2,19
Menimbang                             : a. Bahwa dalam rangka meningkatkan kualitas output pendidikan di         ,5,19
"                                      Madrasah Tanwirul Qulub, dipandang perlu menempatkan guru yang             ",5,19
                                      sesuai dengan bidang keahlian dan latar belakang pendidikan.               ,5,19
"                                      b. Bahwa untuk maksud di atas, maka perlu diangkat guru sebagai tenaga     ",5,19
                                      pendidik yang ditetapkan melalui surat keputusan Pengurus Yayasan          ,5,19
                                      Pendidikan Islam Tanwirul Qulub.                                           ,5,19
                                      c. Bahwa nama tersebut di bawah ini dianggap memiliki kompetensi dan       ,5,19
                                      memenuhi syarat untuk diberikan tugas mengajar sesuai dengan               ,5,19
                                      keahlian dan latar belakang pendidikannya.                                 ,5,19
"Memperhatikan                         : 1. Akte Notaris R. Soerjo Wongsowidjojo, SH nomor 38 tanggal 20          ",6,19
                                      April 1977 yang telah disahkan oleh Pengadilan Negeri Jakarta nomor        ,6,19
                                      282 tanggal 22 Desember 1988 tentang pembentukan Yayasan                   ,6,19
                                      Pendidikan Islam Tanwirul Qulub.                                           ,6,19
                                      2. Anggaran Dasar dan Anggaran Rumah Tangga Yayasan Pendidikan             ,6,19
                                      Islam Tanwirul Qulub                                                       ,6,19
                                      3. Surat Usulan Kepala Madrasah Ibtidaiyah Tanwirul Qulub nomor            ,6,19
                                      002/MI/TQ/VII/2011 tentang penugasan Guru                                  ,6,19
                                      MEMUTUSKAN                                                                 ,7,19
Menetapkan                            : Memberikan tugas mengajar kepada :                                       ,7,19
PERTAMA                               Nama     : Ambiya                                                          ,8,19
"                                      TT.Lahir   : Jakarta, 11 Agustus 1982                                      ",7,19
                                      Pendidikan : SMK                                                           ,7,19
                                      Alamat     : JI. KH Ilyas Rt.015/07                                        ,7,19
                                      Sebagai Guru Honorer Bidang Studi Pendidikan Jasmani dan                   ,7,19
                                      Kesehatan dan Tilawah di Madrasah Ibtiddaiyah pada Yayasan                 ,7,19
                                      Pendidikan Islam TANWIRUL QULUB.                                           ,7,19
"KEDUA                                 : Selama menjalankan tugas, yang bersangkutan akan diberikan               ",7,19
                                      honorarium sesuai kesepakatan dan ketentuan yang berlaku di Yayasan        ,7,19
                                      Pendidikan Islam TANWIRUL QULUB.                                           ,7,19
KETIGA                                : Segala sesuatu akan diatur/diubah serta ditetapkan kembali sebagaimana   ,7,19
                                      Mestinya apabila dikemudian hari terdapat kekeliruan dalam surat           ,7,19
                                      keputusan ini.                                                             ,7,19
KEEMPAT                               : Surat Keputusan ini mulai berlaku pada tanggal ditetapkan.               ,7,19
                                      Ditetapkan di Jakarta                                                      ,10,19
                                      Pada tanggal 08 Juli 2011                                                  ,11,19
                                      Ketua Yayasan Pendidikan Islam                                             ,4,19
                                      TANWIRUL QULUB                                                             ,12,19
"                                      DR.HM. SYAIROZI DIMYATHI, M.Ed                                             ",13,19
Tembusan :                                                                                                       ,14,19
Kepala Madrasah Ibtidaiyah                                                                                       ,14,19
Yang bersangkutan untuk dipergunakan sebagaimana mestinya                                                        ,14,19
Arsip                                                                                                            ,14,19
